Date,Close,High,Low,Open,Volume
2025-04-23,21587.55859375,21877.974180213005,21563.357294878082,21732.7663869815,3329300.0
2025-04-24,21345.546875,21732.76767998866,21345.546875,21611.761178429704,2916400.0
2025-04-25,21393.94921875,21514.95571885605,21248.741418622736,21514.95571885605,2714200.0
2025-04-28,21369.748046875,21587.559748372027,21297.14414637599,21466.553247540345,1644000.0
2025-04-29,21345.546875,21442.352076247163,21297.144274376416,21393.949475623584,1698900.0
2025-04-30,21297.142578125,21393.947771661933,21248.739981356535,21393.947771661933,1870400.0
2025-05-01,21297.142578125,21393.947771661933,21248.739981356535,21393.947771661933,1870400.0
2025-05-02,21248.740234375,21297.14283171982,21176.136338357774,21297.14283171982,1423800.0
2025-05-05,21345.546875,21345.546875,21200.33907312925,21272.942974064626,1268000.0
2025-05-06,21563.357421875,21587.55872088945,21345.54573074495,21345.54573074495,2018600.0
2025-05-07,21635.9609375,21732.766131851233,21587.558340324387,21611.759638912194,2375000.0
2025-05-08,21418.150390625,21781.169888771186,21345.546490995763,21684.364689265538,1592200.0
2025-05-09,21393.94921875,21442.35181879242,21345.54661870758,21418.15051877121,638400.0
2025-05-12,21393.94921875,21442.35181879242,21345.54661870758,21418.15051877121,638400.0
2025-05-13,21393.94921875,21442.35181879242,21345.54661870758,21418.15051877121,638400.0
2025-05-14,21756.96875,21781.170050055618,21539.157049499445,21539.157049499445,2269500.0
2025-05-15,21732.767578125,21902.176679513504,21587.559776934857,21781.170178521716,1764100.0
2025-05-16,21877.974609375,22023.182405454925,21684.36421460177,21902.175908721656,2323600.0
2025-05-19,22071.583984375,22265.19437020285,21877.97359854715,21877.97359854715,2527500.0
2025-05-20,21611.759765625,22168.389636408174,21587.558466895294,22119.987038948766,2735800.0
2025-05-21,21829.572265625,21902.176164512886,21611.760568961334,21611.760568961334,1890000.0
2025-05-22,21926.376953125,21926.376953125,21708.565261537668,21829.571756863963,1369400.0
2025-05-23,21781.169921875,21853.77382161458,21781.169921875,21853.77382161458,615400.0
2025-05-26,21684.36328125,21926.376264299666,21539.155491420202,21781.168474469865,1469500.0
2025-05-27,21805.37109375,21829.572393521088,21684.364594894563,21684.364594894563,876900.0
2025-05-28,21853.7734375,21877.97473698782,21781.169539036546,21805.370838524363,2043900.0
2025-05-29,21853.7734375,21877.97473698782,21781.169539036546,21805.370838524363,2043900.0
2025-05-30,21853.7734375,21877.97473698782,21781.169539036546,21805.370838524363,2043900.0
2025-06-02,21514.955078125,21877.974567632173,21321.344683721178,21853.773268331694,2012500.0
2025-06-03,21490.75390625,21660.163002357825,21393.948708474098,21635.96170291385,1445200.0
2025-06-04,21587.55859375,21635.961191493832,21466.552099390414,21490.75339826233,970400.0
2025-06-05,21490.75390625,21684.3643018018,21466.552606806024,21587.5591040259,1457000.0
2025-06-06,21490.75390625,21684.3643018018,21466.552606806024,21587.5591040259,1457000.0
2025-06-09,21490.75390625,21684.3643018018,21466.552606806024,21587.5591040259,1457000.0
2025-06-10,21732.767578125,21732.767578125,21442.35197574471,21490.754576141426,1808000.0
2025-06-11,21877.974609375,21926.37720806831,21708.565513948426,21732.76681329508,1067200.0
2025-06-12,21950.578125,22119.987217475194,21877.974228224917,21877.974228224917,1083600.0
2025-06-13,22216.79296875,22216.79296875,21950.578673917484,21974.779973447712,1663400.0
2025-06-16,22846.02734375,23281.650746490996,22240.99483994306,22240.99483994306,4774000.0
2025-06-17,22676.6171875,23015.435373866065,22507.20809431697,22846.026280683032,2106500.0
2025-06-18,22821.82421875,22967.032008052756,22676.616429447244,22676.616429447244,1233000.0
2025-06-19,22047.3828125,22821.824360249728,21877.973723929746,22821.824360249728,3290300.0
2025-06-20,21660.162109375,22071.584182960894,21660.162109375,22047.382884514664,6660000.0
2025-06-23,21611.759765625,21877.974051651734,21418.149375787372,21660.162363084404,2240200.0
2025-06-24,21490.75390625,21781.169499577703,21490.75390625,21635.96170291385,2644700.0
2025-06-25,21393.94921875,21732.767419046944,21393.94921875,21732.767419046944,1607900.0
2025-06-26,21321.34375,21418.148942962544,21297.142451759362,21393.947644721906,1949200.0
2025-06-27,21321.34375,21418.148942962544,21297.142451759362,21393.947644721906,1949200.0
2025-06-30,21297.142578125,21466.55166681463,21297.142578125,21418.149070046165,1986500.0
2025-07-01,21369.748046875,21466.553247540345,21297.14414637599,21418.150647207673,1262900.0
2025-07-02,21563.357421875,21635.96131891835,21369.7470297594,21369.7470297594,1375700.0
2025-07-03,21369.748046875,21611.761048538363,21369.748046875,21587.559748372027,1454600.0
2025-07-04,21393.94921875,21490.75441883484,21345.54661870758,21393.94921875,998800.0
2025-07-07,21393.94921875,21418.15051877121,21321.345318686366,21393.94921875,543200.0
2025-07-08,21321.34375,21393.947644721906,21321.34375,21393.947644721906,1107200.0
2025-07-09,21345.546875,21442.352076247163,21321.345574688206,21345.546875,897700.0
2025-07-10,21563.357421875,21611.7600199039,21393.94832877385,21393.94832877385,1024900.0
2025-07-11,21781.169921875,21950.57902126736,21611.760822482636,21611.760822482636,1142000.0
2025-07-14,21732.767578125,21926.37797971186,21732.767578125,21805.371478720073,1112400.0
2025-07-15,21684.36328125,21805.369772774833,21635.960684640067,21732.765877859933,846100.0
2025-07-16,21756.96875,21829.572650166854,21708.566149888764,21708.566149888764,694900.0
